conceptId,isExcluded,includeDescendants,includeMapped,conceptName,vocabularyId,standardConcept,invalidReason,conceptCode,conceptClassId,domainId,rc,dbc,drc,ddbc
1005588,FALSE,TRUE,FALSE,PhenX - personal history of type 1 - type 2 diabetes protocol 140501,LOINC,N,V,LP112334-0,LOINC Component,Observation,0,0,0,0
1003347,FALSE,TRUE,FALSE,Diabetes Type II action plan | {Setting} | Document ontology,LOINC,C,V,LP416835-9,LOINC Hierarchy,Observation,0,0,0,0
40765521,FALSE,TRUE,FALSE,PhenX - autoimmune diseases related to type 1 diabetes protocol 140101,LOINC,S,V,62789-3,Clinical Observation,Measurement,0,0,0,0
40765521,FALSE,TRUE,FALSE,PhenX - autoimmune diseases related to type 1 diabetes protocol 140101,LOINC,S,V,62789-3,Clinical Observation,Measurement,0,0,0,0
4128019,FALSE,TRUE,FALSE,Brittle type 1 diabetes mellitus,SNOMED,S,V,290002008,Clinical Finding,Condition,0,0,0,0
4128019,FALSE,TRUE,FALSE,Brittle type 1 diabetes mellitus,SNOMED,S,V,290002008,Clinical Finding,Condition,0,0,0,0
4128019,FALSE,TRUE,FALSE,Brittle type 1 diabetes mellitus,SNOMED,S,V,290002008,Clinical Finding,Condition,0,0,0,0
4128019,FALSE,TRUE,FALSE,Brittle type 1 diabetes mellitus,SNOMED,S,V,290002008,Clinical Finding,Condition,0,0,0,0
42485977,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with other and unspecified certain circulatory complications",KCD7,N,V,E10.58,KCD7 code,Condition,0,0,0,0
42485977,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with other and unspecified certain circulatory complications",KCD7,N,V,E10.58,KCD7 code,Condition,0,0,0,0
42485971,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic polyneuropathy(G63.2*)",KCD7,N,V,E10.41,KCD7 code,Condition,0,0,0,0
42485971,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic polyneuropathy(G63.2*)",KCD7,N,V,E10.41,KCD7 code,Condition,0,0,0,0
36207194,FALSE,TRUE,FALSE,Diabetes Type II action plan | {Setting},LOINC,N,D,LP261073-3,LOINC Hierarchy,Measurement,0,0,0,0
40765529,FALSE,TRUE,FALSE,PhenX - personal history of type 1 - type 2 diabetes protocol 140501,LOINC,S,V,62797-6,Clinical Observation,Measurement,0,0,0,0
40765529,FALSE,TRUE,FALSE,PhenX - personal history of type 1 - type 2 diabetes protocol 140501,LOINC,S,V,62797-6,Clinical Observation,Measurement,0,0,0,0
43021173,FALSE,TRUE,FALSE,History of diabetes mellitus type 2,SNOMED,S,V,472969004,Context-dependent,Observation,0,0,0,0
43021173,FALSE,TRUE,FALSE,History of diabetes mellitus type 2,SNOMED,S,V,472969004,Context-dependent,Observation,0,0,0,0
44787338,FALSE,TRUE,FALSE,Diabetes Type II action plan,LOINC,N,V,LP173732-1,LOINC Component,Observation,0,0,0,0
45757393,FALSE,TRUE,FALSE,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus,SNOMED,S,V,128001000119105,Clinical Finding,Condition,0,0,0,0
45757393,FALSE,TRUE,FALSE,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus,SNOMED,S,V,128001000119105,Clinical Finding,Condition,0,0,0,0
718551,FALSE,TRUE,FALSE,Latent Autoimmune Diabetes in Adults,NDFRT,N,V,N0000192920,Ind / CI,Drug,0,0,0,0
718551,FALSE,TRUE,FALSE,Latent Autoimmune Diabetes in Adults,NDFRT,N,V,N0000192920,Ind / CI,Drug,0,0,0,0
42485976,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic peripheral angiopathy, with gangrene(I79.2*)",KCD7,N,V,E10.51,KCD7 code,Condition,0,0,0,0
42485976,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic peripheral angiopathy, with gangrene(I79.2*)",KCD7,N,V,E10.51,KCD7 code,Condition,0,0,0,0
42485976,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic peripheral angiopathy, with gangrene(I79.2*)",KCD7,N,V,E10.51,KCD7 code,Condition,0,0,0,0
42485976,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic peripheral angiopathy, with gangrene(I79.2*)",KCD7,N,V,E10.51,KCD7 code,Condition,0,0,0,0
4322901,FALSE,TRUE,FALSE,Dietary education for type 2 diabetes mellitus,SNOMED,S,V,428274007,Procedure,Procedure,0,0,0,0
4322901,FALSE,TRUE,FALSE,Dietary education for type 2 diabetes mellitus,SNOMED,S,V,428274007,Procedure,Procedure,0,0,0,0
42485980,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with skin and subcutaneous tissue complication",KCD7,N,V,E10.61,KCD7 code,Condition,0,0,0,0
42485980,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with skin and subcutaneous tissue complication",KCD7,N,V,E10.61,KCD7 code,Condition,0,0,0,0
4341452,FALSE,TRUE,FALSE,"Diabetes Mellitus, Type 2",NDFRT,N,V,N0000000954,Ind / CI,Drug,0,0,0,0
4341452,FALSE,TRUE,FALSE,"Diabetes Mellitus, Type 2",NDFRT,N,V,N0000000954,Ind / CI,Drug,0,0,0,0
45883360,FALSE,TRUE,FALSE,Diabetes Type 1,LOINC,S,V,LA10551-2,Answer,Meas Value,0,0,0,0
42485950,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with coma, with ketoacidosis, with lactic acidosis",KCD7,N,V,E10.03,KCD7 code,Condition,0,0,0,0
42485950,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with coma, with ketoacidosis, with lactic acidosis",KCD7,N,V,E10.03,KCD7 code,Condition,0,0,0,0
42485967,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic cataract(H28.0*)",KCD7,N,V,E10.34,KCD7 code,Condition,0,0,0,0
42485967,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with diabetic cataract(H28.0*)",KCD7,N,V,E10.34,KCD7 code,Condition,0,0,0,0
42485960,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with established diabetic nephropathy(N08.3*)",KCD7,N,V,E10.21,KCD7 code,Condition,0,0,0,0
42485960,FALSE,TRUE,FALSE,"Type 1 diabetes mellitus, with established diabetic nephropathy(N08.3*)",KCD7,N,V,E10.21,KCD7 code,Condition,0,0,0,0
42486021,FALSE,TRUE,FALSE,"Type 2 diabetes mellitus, with diabetic peripheral angiopathy, without gangrene(I79.2*)",KCD7,N,V,E11.50,KCD7 code,Condition,0,0,0,0
42486021,FALSE,TRUE,FALSE,"Type 2 diabetes mellitus, with diabetic peripheral angiopathy, without gangrene(I79.2*)",KCD7,N,V,E11.50,KCD7 code,Condition,0,0,0,0
