conceptId,isExcluded,includeDescendants,includeMapped,conceptName,vocabularyId,standardConcept,invalidReason,conceptCode,conceptClassId,domainId,rc,dbc,drc,ddbc
4261533,FALSE,TRUE,FALSE,Blood group antibody Block,SNOMED,S,V,35952004,Substance,Observation,0,0,0,0
4262300,FALSE,TRUE,FALSE,Patient position for regional block,SNOMED,S,V,397779007,Clinical Finding,Condition,0,0,0,0
4262316,FALSE,TRUE,FALSE,Drug-induced bradycardia,SNOMED,S,V,397841007,Clinical Finding,Condition,0,0,0,0
4264518,FALSE,TRUE,FALSE,"Cytopathology procedure, cell block preparation",SNOMED,S,V,44977009,Procedure,Procedure,0,0,0,0
4265257,FALSE,TRUE,FALSE,Heart Arrest,NDFRT,N,V,N0000001429,Ind / CI,Drug,0,0,0,0
4265588,FALSE,TRUE,FALSE,Unilateral motor nerve conduction block,SNOMED,S,V,397777009,Clinical Finding,Observation,0,0,0,0
4265591,FALSE,TRUE,FALSE,Complication due to and following neuromuscular block,SNOMED,S,V,397785000,Clinical Finding,Condition,0,0,0,0
4266251,FALSE,TRUE,FALSE,"Arrhythmias, Cardiac",NDFRT,N,V,N0000000469,Ind / CI,Drug,0,0,0,0
4267157,FALSE,TRUE,FALSE,Nasal Obstruction,NDFRT,N,V,N0000003279,Ind / CI,Drug,0,0,0,0
4267424,FALSE,TRUE,FALSE,Ectopic ovary,SNOMED,S,V,62524003,Clinical Finding,Condition,0,0,0,0
4267897,FALSE,TRUE,FALSE,"Pregnancy, Ectopic",NDFRT,N,V,N0000002486,Ind / CI,Drug,0,0,0,0
4269053,FALSE,TRUE,FALSE,Hypercortisolism due to nonpituitary tumor,SNOMED,S,V,626004,Clinical Finding,Condition,9226,17,9226,17
4270895,FALSE,TRUE,FALSE,"Wood, rubber or linoleum block engraver",SNOMED,S,V,63719006,Social Context,Observation,0,0,0,0
4271757,FALSE,TRUE,FALSE,Neuromuscular blockade observable,SNOMED,S,V,364678006,Observable Entity,Observation,0,0,0,0
4275731,FALSE,TRUE,FALSE,Ectopic spleen,SNOMED,S,V,65146007,Clinical Finding,Condition,0,0,0,0
4277102,FALSE,TRUE,FALSE,Ectopic pituitary tissue,SNOMED,S,V,6537000,Clinical Finding,Condition,0,0,0,0
4278876,FALSE,TRUE,FALSE,CALCIUM CHANNEL BLOCKERS,VA Class,N,V,CV200,VA Class,Drug,0,0,0,0
4279395,FALSE,TRUE,FALSE,Ciliary block glaucoma,SNOMED,S,V,367360002,Clinical Finding,Condition,0,0,0,0
4279476,FALSE,TRUE,FALSE,Hat-blocking-machine operator,SNOMED,S,V,66387005,Social Context,Observation,0,0,0,0
4279487,FALSE,TRUE,FALSE,BETA BLOCKERS/RELATED,VA Class,N,V,CV100,VA Class,Drug,0,0,0,0
4279522,FALSE,TRUE,FALSE,ALPHA BLOCKERS/RELATED,VA Class,N,V,CV150,VA Class,Drug,0,0,0,0
4280126,FALSE,TRUE,FALSE,"BETA-BLOCKERS,TOPICAL OPHTHALMIC",VA Class,N,V,OP101,VA Class,Drug,0,0,0,0
4280245,FALSE,TRUE,FALSE,NEUROMUSCULAR BLOCKING AGENTS,VA Class,N,V,MS300,VA Class,Drug,0,0,0,0
4280413,FALSE,TRUE,FALSE,"BETA-BLOCKERS,SYSTEMIC OPHTHALMIC",VA Class,N,V,OP107,VA Class,Drug,0,0,0,0
4281313,FALSE,TRUE,FALSE,Displaced ureteric orifice,SNOMED,S,V,36775008,Clinical Finding,Condition,10119,12,10119,12
4286501,FALSE,TRUE,FALSE,Nerve transmission block,SNOMED,S,V,68344002,Observable Entity,Observation,0,0,0,0
4292081,FALSE,TRUE,FALSE,Beta-2 adrenergic receptor antagonist,SNOMED,N,V,37751002,Substance,Drug,0,0,0,0
4294771,FALSE,TRUE,FALSE,Ectopic hyperinsulinism,SNOMED,S,V,37703005,Clinical Finding,Condition,0,0,0,0
4295896,FALSE,TRUE,FALSE,Vibratory fluttering,SNOMED,S,V,76679000,Observable Entity,Observation,0,0,0,0
4296581,FALSE,TRUE,FALSE,ACCU-BLOCK KIT,VA Product,N,D,4008211,VA Product,Drug,0,0,0,0
4296592,FALSE,TRUE,FALSE,Airflow convective block,SNOMED,S,V,76732007,Observable Entity,Observation,0,0,0,0
4298482,FALSE,TRUE,FALSE,Pupillary block,SNOMED,S,V,384675002,Clinical Finding,Condition,0,0,0,0
4299185,FALSE,TRUE,FALSE,Removal of ectopic pregnancy from fallopian tube,SNOMED,S,V,387615001,Procedure,Procedure,0,0,0,0
4299777,FALSE,TRUE,FALSE,"Cytopathology procedure, cell block and smear preparation",SNOMED,S,V,77896007,Procedure,Procedure,0,0,0,0
4300379,FALSE,TRUE,FALSE,Bilateral vulvectomy,SNOMED,S,V,387656003,Procedure,Procedure,0,0,0,0
4300434,FALSE,TRUE,FALSE,Induction of arrhythmia by electrical pacing,SNOMED,S,V,77996006,Procedure,Procedure,0,0,0,0
4302930,FALSE,TRUE,FALSE,Piperazine-derivative calcium channel blocker,SNOMED,N,V,418559008,Substance,Drug,0,0,0,0
4304403,FALSE,TRUE,FALSE,Steroidal neuromuscular blocker,SNOMED,N,V,418770003,Substance,Drug,0,0,0,0
4306175,FALSE,TRUE,FALSE,Capsular bag distension syndrome,SNOMED,S,V,419445007,Clinical Finding,Condition,0,0,0,0
4307290,FALSE,TRUE,FALSE,Ectopic lacrimal papilla,SNOMED,S,V,423270001,Clinical Finding,Condition,0,0,0,0
4313053,FALSE,TRUE,FALSE,Normal sinus arrhythmia,SNOMED,S,V,423175003,Clinical Finding,Condition,0,0,0,0
4314280,FALSE,TRUE,FALSE,Pulse fast,SNOMED,S,V,86651002,Clinical Finding,Condition,0,0,0,0
4318304,FALSE,TRUE,FALSE,Tumor Necrosis Factor beta Receptor Blocking Activity,NDFRT,N,V,N0000175447,Mechanism of Action,Drug,0,0,0,0
4318305,FALSE,TRUE,FALSE,Potassium Channel Antagonists,NDFRT,N,V,N0000175448,Mechanism of Action,Drug,0,0,0,0
4318306,FALSE,TRUE,FALSE,Tumor Necrosis Factor Receptor Blocking Activity,NDFRT,N,V,N0000175451,Mechanism of Action,Drug,0,0,0,0
4318425,FALSE,TRUE,FALSE,Neuromuscular Blockade,NDFRT,N,V,N0000175731,Physiologic Effect,Drug,0,0,0,0
4318426,FALSE,TRUE,FALSE,Neuromuscular Depolarizing Blockade,NDFRT,N,V,N0000175733,Physiologic Effect,Drug,0,0,0,0
4318526,FALSE,TRUE,FALSE,Ectopic cilia of eyelid,SNOMED,S,V,95504004,Clinical Finding,Condition,0,0,0,0
4318600,FALSE,TRUE,FALSE,Interleukin 1 Receptor Antagonists,NDFRT,N,V,N0000175709,Mechanism of Action,Drug,0,0,0,0
4318613,FALSE,TRUE,FALSE,CAMPHOR GUM BLOCKS,VA Product,N,D,4009756,VA Product,Drug,0,0,0,0
4318618,FALSE,TRUE,FALSE,MAGNESIUM CARBONATE BLOCKS,VA Product,N,D,4009795,VA Product,Drug,0,0,0,0
4318722,FALSE,TRUE,FALSE,Neuromuscular Nondepolarizing Blockade,NDFRT,N,V,N0000175732,Physiologic Effect,Drug,0,0,0,0
4318942,FALSE,TRUE,FALSE,Ectopic pulse,SNOMED,S,V,22227008,Clinical Finding,Condition,0,0,0,0
4319718,FALSE,TRUE,FALSE,Accident caused by pulley block,SNOMED,S,V,217960007,Clinical Finding,Observation,0,0,0,0
4319885,FALSE,TRUE,FALSE,Block printer,SNOMED,S,V,9658001,Social Context,Observation,0,0,0,0
4319941,FALSE,TRUE,FALSE,Tumor Necrosis Factor alpha Receptor Blocking Activity,NDFRT,N,V,N0000175446,Mechanism of Action,Drug,0,0,0,0
4319946,FALSE,TRUE,FALSE,CD3 Receptor Antagonists,NDFRT,N,V,N0000175619,Mechanism of Action,Drug,0,0,0,0
4322523,FALSE,TRUE,FALSE,AUREOMYCIN ANAPLASMOSIS BLOCK,SNOMED,N,D,99900009,Pharma/Biol Product,Observation,0,0,0,0
4323142,FALSE,TRUE,FALSE,Ectopic gastric tissue,SNOMED,S,V,70450006,Clinical Finding,Condition,0,0,0,0
4323873,FALSE,TRUE,FALSE,Calcium Channel Antagonists,NDFRT,N,V,N0000000069,Mechanism of Action,Drug,0,0,0,0
4323874,FALSE,TRUE,FALSE,Angiotensin 2 Receptor Antagonists,NDFRT,N,V,N0000000070,Mechanism of Action,Drug,0,0,0,0
4323880,FALSE,TRUE,FALSE,Adrenergic alpha-Antagonists,NDFRT,N,V,N0000000099,Mechanism of Action,Drug,0,0,0,0
4324031,FALSE,TRUE,FALSE,Chloride Channel Antagonists,NDFRT,N,V,N0000000224,Mechanism of Action,Drug,0,0,0,0
4324568,FALSE,TRUE,FALSE,Adrenergic beta-Antagonists,NDFRT,N,V,N0000000161,Mechanism of Action,Drug,0,0,0,0
4324720,FALSE,TRUE,FALSE,Histamine H1 Receptor Antagonists,NDFRT,N,V,N0000000190,Mechanism of Action,Drug,0,0,0,0
4325006,FALSE,TRUE,FALSE,Histamine H2 Receptor Antagonists,NDFRT,N,V,N0000000151,Mechanism of Action,Drug,0,0,0,0
4326843,FALSE,TRUE,FALSE,Core sample of tissue block,SNOMED,S,V,430970004,Specimen,Specimen,0,0,0,0
4327418,FALSE,TRUE,FALSE,Endotracheal tube with bronchial blocker,SNOMED,S,V,430553000,Physical Object,Device,0,0,0,0
4331231,FALSE,TRUE,FALSE,History of occlusion of central retinal artery,SNOMED,S,V,432160005,Context-dependent,Observation,0,0,0,0
4331592,FALSE,TRUE,FALSE,Depolarizing neuromuscular blocker product,SNOMED,N,V,22587006,Pharma/Biol Product,Drug,0,0,0,0
4331944,FALSE,TRUE,FALSE,Management of external defibrillation,SNOMED,S,V,431414003,Procedure,Procedure,0,0,0,0
4331945,FALSE,TRUE,FALSE,Management of internal defibrillation,SNOMED,S,V,431415002,Procedure,Procedure,0,0,0,0
4332593,FALSE,TRUE,FALSE,Spinal anesthesia,SNOMED,S,V,231249005,Procedure,Procedure,0,0,0,0
4333403,FALSE,TRUE,FALSE,alpha-Adrenergic Blocker,NDFRT,N,V,N0000175553,Pharmacologic Class,Drug,0,0,0,0
4333404,FALSE,TRUE,FALSE,beta-Adrenergic Blocker,NDFRT,N,V,N0000175556,Pharmacologic Class,Drug,0,0,0,0
4333490,FALSE,TRUE,FALSE,Angiotensin 2 Receptor Blocker,NDFRT,N,V,N0000175561,Pharmacologic Class,Drug,0,0,0,0
4333544,FALSE,TRUE,FALSE,Intrathecal neurolysis of sacral roots,SNOMED,S,V,231384007,Procedure,Procedure,0,0,0,0
4333629,FALSE,TRUE,FALSE,Calcium Channel Blocker,NDFRT,N,V,N0000175566,Pharmacologic Class,Drug,0,0,0,0
4333634,FALSE,TRUE,FALSE,Dihydropyridine Calcium Channel Blocker,NDFRT,N,V,N0000175421,Pharmacologic Class,Drug,0,0,0,0
4333778,FALSE,TRUE,FALSE,CD3 Blocker Immunosuppressant,NDFRT,N,V,N0000175620,Pharmacologic Class,Drug,0,0,0,0
4333779,FALSE,TRUE,FALSE,Interleukin-2 Receptor Blocking Antibody,NDFRT,N,V,N0000175622,Pharmacologic Class,Drug,0,0,0,0
4333781,FALSE,TRUE,FALSE,Autonomic Ganglionic Blocker,NDFRT,N,V,N0000175641,Pharmacologic Class,Drug,0,0,0,0
4333793,FALSE,TRUE,FALSE,Nondepolarizing Neuromuscular Blocker,NDFRT,N,V,N0000175720,Pharmacologic Class,Drug,0,0,0,0
4333930,FALSE,TRUE,FALSE,Depolarizing Neuromuscular Blocker,NDFRT,N,V,N0000175719,Pharmacologic Class,Drug,0,0,0,0
4334083,FALSE,TRUE,FALSE,Tumor Necrosis Factor Blocker,NDFRT,N,V,N0000175610,Pharmacologic Class,Drug,0,0,0,0
4334224,FALSE,TRUE,FALSE,Blocking Agent for Diagnostic Imaging,NDFRT,N,V,N0000175861,Pharmacologic Class,Drug,0,0,0,0
4334263,FALSE,TRUE,FALSE,Esotropia with nystagmus block,SNOMED,S,V,232096009,Clinical Finding,Condition,0,0,0,0
4334356,FALSE,TRUE,FALSE,alpha-Adrenergic and beta-Adrenergic Blocker,NDFRT,N,V,N0000175953,Pharmacologic Class,Drug,0,0,0,0
4334516,FALSE,TRUE,FALSE,TUMOR NECROSIS FACTOR BLOCKER,VA Class,N,V,GA400,VA Class,Drug,0,0,0,0
4334730,FALSE,TRUE,FALSE,Complete obstruction of lacrimal canaliculus,SNOMED,S,V,231839000,Clinical Finding,Condition,0,0,0,0
4335037,FALSE,TRUE,FALSE,Fracture infiltration with local anesthetic,SNOMED,S,V,231303004,Procedure,Procedure,0,0,0,0
4335762,FALSE,TRUE,FALSE,Interleukin 2 Receptor Antagonists,NDFRT,N,V,N0000010279,Mechanism of Action,Drug,0,0,0,0
4336447,FALSE,TRUE,FALSE,"Nerve blocks, infiltrations and injections",SNOMED,S,V,231123005,Procedure,Procedure,0,0,0,0
4336677,FALSE,TRUE,FALSE,Angioectopia,SNOMED,N,U,8694007,Clinical Finding,Condition,0,0,0,0
4336962,FALSE,TRUE,FALSE,Ectopic gallbladder,SNOMED,S,V,87541004,Clinical Finding,Condition,0,0,0,0
4337049,FALSE,TRUE,FALSE,Insertion of endobronchial blocker,SNOMED,S,V,232688000,Procedure,Procedure,0,0,0,0
4337055,FALSE,TRUE,FALSE,Removal of endobronchial blocker,SNOMED,S,V,232716000,Procedure,Procedure,0,0,0,0
4337308,FALSE,TRUE,FALSE,Removal of heart-lung block from donor,SNOMED,S,V,232972002,Procedure,Procedure,0,0,0,0
4337834,FALSE,TRUE,FALSE,Hyperthyroidism due to ectopic thyroid nodule,SNOMED,S,V,87232008,Clinical Finding,Condition,108208,16,143471,16
4337890,FALSE,TRUE,FALSE,Cricothyroid injection of local anesthetic,SNOMED,S,V,231353005,Procedure,Procedure,0,0,0,0
4339619,FALSE,TRUE,FALSE,Double lung transplant as a block,SNOMED,S,V,232659001,Procedure,Procedure,0,0,0,0
4340898,FALSE,TRUE,FALSE,Bundle-Branch Block,NDFRT,N,V,N0000000631,Ind / CI,Drug,0,0,0,0
4341158,FALSE,TRUE,FALSE,"Arrhythmia, Sinus",NDFRT,N,V,N0000000470,Ind / CI,Drug,0,0,0,0
4341163,FALSE,TRUE,FALSE,Atrial Flutter,NDFRT,N,V,N0000000508,Ind / CI,Drug,0,0,0,0
4341835,FALSE,TRUE,FALSE,"ACTH Syndrome, Ectopic",NDFRT,N,V,N0000000296,Ind / CI,Drug,0,0,0,0
4342295,FALSE,TRUE,FALSE,Heart Block,NDFRT,N,V,N0000001430,Ind / CI,Drug,0,0,0,0
4342352,FALSE,TRUE,FALSE,Choristoma,NDFRT,N,V,N0000000777,Ind / CI,Drug,0,0,0,0
4342783,FALSE,TRUE,FALSE,Obstruction of biliary stent,SNOMED,S,V,235935001,Clinical Finding,Condition,0,0,0,0
4342921,FALSE,TRUE,FALSE,"Cardiac Complexes, Premature",NDFRT,N,V,N0000001177,Ind / CI,Drug,0,0,0,0
4343975,FALSE,TRUE,FALSE,Sinoatrial Block,NDFRT,N,V,N0000002754,Ind / CI,Drug,0,0,0,0
4344070,FALSE,TRUE,FALSE,"Tachycardia, Ectopic Junctional",NDFRT,N,V,N0000002891,Ind / CI,Drug,0,0,0,0
4344071,FALSE,TRUE,FALSE,"Tachycardia, Paroxysmal",NDFRT,N,V,N0000002892,Ind / CI,Drug,0,0,0,0
4344072,FALSE,TRUE,FALSE,"Tachycardia, Sinoatrial Nodal Reentry",NDFRT,N,V,N0000002893,Ind / CI,Drug,0,0,0,0
4344424,FALSE,TRUE,FALSE,Paraneoplastic Endocrine Syndromes,NDFRT,N,V,N0000002143,Ind / CI,Drug,0,0,0,0
4344544,FALSE,TRUE,FALSE,Atrial Fibrillation,NDFRT,N,V,N0000000507,Ind / CI,Drug,0,0,0,0
4344557,FALSE,TRUE,FALSE,Bradycardia,NDFRT,N,V,N0000000600,Ind / CI,Drug,0,0,0,0
4344808,FALSE,TRUE,FALSE,Ventricular Fibrillation,NDFRT,N,V,N0000003118,Ind / CI,Drug,0,0,0,0
4344815,FALSE,TRUE,FALSE,Wolff-Parkinson-White Syndrome,NDFRT,N,V,N0000003166,Ind / CI,Drug,0,0,0,0
4344917,FALSE,TRUE,FALSE,"Tachycardia, Sinus",NDFRT,N,V,N0000002894,Ind / CI,Drug,0,0,0,0
4344918,FALSE,TRUE,FALSE,"Tachycardia, Supraventricular",NDFRT,N,V,N0000002895,Ind / CI,Drug,0,0,0,0
4345246,FALSE,TRUE,FALSE,"Tooth Eruption, Ectopic",NDFRT,N,V,N0000002975,Ind / CI,Drug,0,0,0,0
4345745,FALSE,TRUE,FALSE,Accelerated Idioventricular Rhythm,NDFRT,N,V,N0000003382,Ind / CI,Drug,0,0,0,0
4345852,FALSE,TRUE,FALSE,"Tachycardia, Ventricular",NDFRT,N,V,N0000003541,Ind / CI,Drug,0,0,0,0
4346995,FALSE,TRUE,FALSE,Atrial Premature Complexes,NDFRT,N,V,N0000003870,Ind / CI,Drug,0,0,0,0
4347105,FALSE,TRUE,FALSE,"Ossification, Heterotopic",NDFRT,N,V,N0000002240,Ind / CI,Drug,0,0,0,0
4347326,FALSE,TRUE,FALSE,Poloxamer,NDFRT,N,V,N0000005921,Chemical Structure,Drug,0,0,0,0
4348483,FALSE,TRUE,FALSE,Tachycardia,NDFRT,N,V,N0000002888,Ind / CI,Drug,0,0,0,0
4348484,FALSE,TRUE,FALSE,"Tachycardia, Atrioventricular Nodal Reentry",NDFRT,N,V,N0000002889,Ind / CI,Drug,0,0,0,0
4348485,FALSE,TRUE,FALSE,"Tachycardia, Ectopic Atrial",NDFRT,N,V,N0000002890,Ind / CI,Drug,0,0,0,0
4350169,FALSE,TRUE,FALSE,Ventricular Premature Complexes,NDFRT,N,V,N0000003869,Ind / CI,Drug,0,0,0,0
4352443,FALSE,TRUE,FALSE,Romano-Ward Syndrome,NDFRT,N,V,N0000011055,Ind / CI,Drug,0,0,0,0
4353094,FALSE,TRUE,FALSE,"Antibodies, Blocking",NDFRT,N,V,N0000169331,Chemical Structure,Drug,0,0,0,0
4353949,FALSE,TRUE,FALSE,Neuromuscular blockade finding,SNOMED,S,V,250830004,Clinical Finding,Condition,0,0,0,0
4354132,FALSE,TRUE,FALSE,Calcium Channels,NDFRT,N,V,N0000169744,Chemical Structure,Drug,0,0,0,0
19015842,FALSE,TRUE,FALSE,Ivy Block,RxNorm,N,V,320494,Brand Name,Drug,0,0,0,0
21015109,FALSE,TRUE,FALSE,Uvistat Sunblock cream SPF,RxNorm Extension,N,D,OMOP334150,Brand Name,Drug,0,0,0,0
21015265,FALSE,TRUE,FALSE,Nurofen Sinus & Blocked se,RxNorm Extension,N,U,OMOP333569,Brand Name,Drug,0,0,0,0
21015998,FALSE,TRUE,FALSE,Sudafed Blocked se & Headache,RxNorm Extension,N,U,OMOP334753,Brand Name,Drug,0,0,0,0
21016489,FALSE,TRUE,FALSE,Boots Blocked se & Headache Relief,RxNorm Extension,N,V,OMOP335651,Brand Name,Drug,0,0,0,0
21016603,FALSE,TRUE,FALSE,Boots Blocked se Relief,RxNorm Extension,N,V,OMOP335774,Brand Name,Drug,0,0,0,0
21017061,FALSE,TRUE,FALSE,Strepsils Sore Throat and Blocked se,RxNorm Extension,N,U,OMOP334404,Brand Name,Drug,0,0,0,0
21017289,FALSE,TRUE,FALSE,Uvistat Ultrablock cream SPF,RxNorm Extension,N,D,OMOP334656,Brand Name,Drug,0,0,0,0
21018834,FALSE,TRUE,FALSE,RoC Sante Soleil sunblock cream SPF,RxNorm Extension,N,D,OMOP337196,Brand Name,Drug,0,0,0,0
21051391,FALSE,TRUE,FALSE,Oxymetazoline 0.5 MG/ML [Boots Blocked se Relief],RxNorm Extension,S,V,OMOP344104,Branded Drug Comp,Drug,0,0,0,0
21080821,FALSE,TRUE,FALSE,Oxymetazoline Nasal Spray [Boots Blocked se Relief],RxNorm Extension,S,V,OMOP344094,Branded Drug Form,Drug,0,0,0,0
21090440,FALSE,TRUE,FALSE,Acetaminophen / Caffeine / Phenylephrine Oral Capsule [Boots Blocked se & Headache Relief],RxNorm Extension,S,V,OMOP341649,Branded Drug Form,Drug,0,0,0,0
21101236,FALSE,TRUE,FALSE,Phenylephrine Oral Capsule [Boots Blocked se Relief],RxNorm Extension,S,V,OMOP357779,Branded Drug Form,Drug,0,0,0,0
21150336,FALSE,TRUE,FALSE,Phenylephrine 12 MG [Boots Blocked se Relief],RxNorm Extension,S,V,OMOP357816,Branded Drug Comp,Drug,0,0,0,0
21190133,FALSE,TRUE,FALSE,Uvistat Sunblock cream SPF 20 (LPC Medical (UK) Ltd) 125 gram,dm+d,S,V,2617211000001102,AMPP,Device,0,0,0,0
21196414,FALSE,TRUE,FALSE,RoC Sante Soleil sunblock cream SPF,dm+d,N,D,OMOP246259,Brand Name,Drug,0,0,0,0
21196667,FALSE,TRUE,FALSE,Boots Blocked se Relief,dm+d,N,V,OMOP252239,Brand Name,Drug,0,0,0,0
21196817,FALSE,TRUE,FALSE,Uvistat Sunblock cream SPF,dm+d,N,D,OMOP251339,Brand Name,Drug,0,0,0,0
21215382,FALSE,TRUE,FALSE,Uvistat Ultrablock cream SPF,dm+d,N,D,OMOP252243,Brand Name,Drug,0,0,0,0
21237844,FALSE,TRUE,FALSE,Uvistat Ultrablock cream SPF 30,dm+d,S,V,871811000001107,AMP,Device,0,0,0,0
21252309,FALSE,TRUE,FALSE,Sudafed Blocked se,dm+d,N,D,OMOP246398,Brand Name,Drug,0,0,0,0
21252352,FALSE,TRUE,FALSE,Strepsils Sore Throat and Blocked se,dm+d,N,D,OMOP246598,Brand Name,Drug,0,0,0,0
21271421,FALSE,TRUE,FALSE,Boots Blocked se & Headache Relief,dm+d,N,V,OMOP250265,Brand Name,Drug,0,0,0,0
21290045,FALSE,TRUE,FALSE,Nurofen Sinus & Blocked se,dm+d,N,D,OMOP250259,Brand Name,Drug,0,0,0,0
21293724,FALSE,TRUE,FALSE,RoC Sante Soleil sunblock cream SPF 25,dm+d,S,V,338111000001108,AMP,Device,0,0,0,0
21301975,FALSE,TRUE,FALSE,Uvistat Ultrablock cream SPF 30 (LPC Medical (UK) Ltd) 125 gram,dm+d,S,V,2622411000001107,AMPP,Device,0,0,0,0
21301984,FALSE,TRUE,FALSE,RoC Sante Soleil sunblock cream SPF 25 (Johnson & Johnson Ltd) 50 ml,dm+d,S,V,2646811000001108,AMPP,Device,0,0,0,0
21312372,FALSE,TRUE,FALSE,Uvistat Sunblock cream SPF 20,dm+d,S,V,539511000001108,AMP,Device,0,0,0,0
21327294,FALSE,TRUE,FALSE,Sudafed Blocked se & Headache,dm+d,N,D,OMOP250003,Brand Name,Drug,0,0,0,0
21379808,FALSE,TRUE,FALSE,Uvistat Ultrablock cream SPF 30,dm+d,S,V,11486311000001105,AMP,Device,0,0,0,0
21415360,FALSE,TRUE,FALSE,RoC Sante Soleil sunblock cream SPF 25 (Dendron Ltd) 50 ml,dm+d,S,V,11486011000001107,AMPP,Device,0,0,0,0
21425681,FALSE,TRUE,FALSE,Uvistat Sunblock cream SPF 20 (LPC Medical (UK) Ltd) 125 gram,dm+d,S,V,11481711000001103,AMPP,Device,0,0,0,0
21456220,FALSE,TRUE,FALSE,Uvistat Ultrablock cream SPF 30 (LPC Medical (UK) Ltd) 125 gram,dm+d,S,V,11486411000001103,AMPP,Device,0,0,0,0
21471475,FALSE,TRUE,FALSE,Uvistat Sunblock cream SPF 20,dm+d,S,V,11481611000001107,AMP,Device,0,0,0,0
21481777,FALSE,TRUE,FALSE,RoC Sante Soleil sunblock cream SPF 25,dm+d,S,V,11485911000001104,AMP,Device,0,0,0,0
21491781,FALSE,TRUE,FALSE,Are you able to walk a block (about 100 m) on flat ground [PROMIS],LOINC,S,V,78057-7,Survey,Observation,0,0,0,0
21494241,FALSE,TRUE,FALSE,History of Cardiac arrest within 24 hours prior to procedure,LOINC,S,V,80986-3,Clinical Observation,Observation,0,0,0,0
21495147,FALSE,TRUE,FALSE,Beta blockers | Hair,LOINC,N,D,LP204103-8,LOINC Hierarchy,Measurement,0,0,0,0
21497966,FALSE,TRUE,FALSE,Beta blockers | Bld-Ser-Plas,LOINC,N,D,LP204104-6,LOINC Hierarchy,Measurement,0,0,0,0
21497967,FALSE,TRUE,FALSE,Beta blockers | Body fluid,LOINC,N,D,LP204105-3,LOINC Hierarchy,Measurement,0,0,0,0
21498652,FALSE,TRUE,FALSE,Closed and blocked,LOINC,S,V,LA24661-3,Answer,Meas Value,0,0,0,0
21499419,FALSE,TRUE,FALSE,Sinus bradycardia,LOINC,S,V,LA17098-7,Answer,Meas Value,0,0,0,0
21600403,FALSE,TRUE,FALSE,"ANTIADRENERGIC AGENTS, GANGLION-BLOCKING",ATC,C,V,C02B,ATC 3rd,Drug,0,0,0,0
21601664,FALSE,TRUE,FALSE,BETA BLOCKING AGENTS,ATC,C,V,C07,ATC 2nd,Drug,0,0,0,0
21601739,FALSE,TRUE,FALSE,"Beta blocking agents, non-selective, and other antihypertensives",ATC,N,D,C07FA,ATC 4th,Drug,0,0,0,0
21601744,FALSE,TRUE,FALSE,CALCIUM CHANNEL BLOCKERS,ATC,C,V,C08,ATC 2nd,Drug,0,0,0,0
21601815,FALSE,TRUE,FALSE,ACE inhibitors and calcium channel blockers,ATC,C,V,C09BB,ATC 4th,Drug,0,0,0,0
21601822,FALSE,TRUE,FALSE,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",ATC,C,V,C09C,ATC 3rd,Drug,0,0,0,0
21601832,FALSE,TRUE,FALSE,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",ATC,C,V,C09D,ATC 3rd,Drug,0,0,0,0
21603698,FALSE,TRUE,FALSE,Beta blocking agents,ATC,C,V,S01ED,ATC 4th,Drug,32910,1,21903729,18
35104974,FALSE,TRUE,FALSE,"BRUSH ON BLOCK NUDE TINT PROTECTIVE LIP OIL BROAD SPECTRUM SPF 32 - titanium dioxide, zinc oxide liquid",SPL,C,V,0210a2db-ae0f-42df-898d-c60107154f87,OTC Drug,Drug,0,0,0,0
35106004,FALSE,TRUE,FALSE,"titanium dioxide, zinc oxide 35mg/mL / 45mg/mL TOPICAL LIQUID [brush on block nude tint protective lip oil broad spectrum spf 32]",SPL,C,V,4fb769d3-b716-40c5-9d9f-e2f2bbe4167d,OTC Drug,Drug,0,0,0,0
35126581,FALSE,TRUE,FALSE,Phosblock,RxNorm Extension,N,V,OMOP4783850,Brand Name,Drug,0,0,0,0
35127071,FALSE,TRUE,FALSE,Histablock,RxNorm Extension,N,V,OMOP4784341,Brand Name,Drug,0,0,0,0
35127430,FALSE,TRUE,FALSE,Blocklin,RxNorm Extension,N,V,OMOP4784701,Brand Name,Drug,0,0,0,0
35130122,FALSE,TRUE,FALSE,azelnidipine Oral Tablet [CALBLOCK],RxNorm Extension,S,V,OMOP4787380,Branded Drug Form,Drug,0,0,0,0
35133847,FALSE,TRUE,FALSE,sevelamer Oral Tablet [Phosblock],RxNorm Extension,S,V,OMOP4791053,Branded Drug Form,Drug,0,0,0,0
35153080,FALSE,TRUE,FALSE,sevelamer 250 MG [Phosblock],RxNorm Extension,S,V,OMOP4810110,Branded Drug Comp,Drug,0,0,0,0
35153251,FALSE,TRUE,FALSE,azelnidipine 16 MG [CALBLOCK],RxNorm Extension,S,V,OMOP4810280,Branded Drug Comp,Drug,0,0,0,0
35155909,FALSE,TRUE,FALSE,azelnidipine 8 MG [CALBLOCK],RxNorm Extension,S,V,OMOP4812924,Branded Drug Comp,Drug,0,0,0,0
35161367,FALSE,TRUE,FALSE,Betamethasone / Chlorpheniramine Oral Tablet [Histablock],RxNorm Extension,S,V,OMOP4818339,Branded Drug Form,Drug,0,0,0,0
